#     BM29  -  E.S.R.F.  - Mon Dec 14 21:17:26 2009
#S 96 scan 23.9756 25.5857 669 1
#T 1 (Seconds)
# file name: /data/bm29/inhouse/blc5221//Pd-foil-test.1.1.1.1.1.1.1
# -------------------------------------------------------
# monochromator:  Si (1 1 1) flat
# adopted d spacing  3.13467 Angstroems
# first crystal initial temperature -163.617 C
# primary slit vertical aperture 0.2 mm
# experimental slit horizontal aperture 4 mm
# experimental slit vertical aperture 10 mm
# initial ring current 90.3517 mA
# electrometer ranges for I0 - 1e-06 mA, I1 - 3e-07 mA (I2 - 3e-07 mA)
# -------------------------------------------------------
# EXAFS scan with optimized energy mesh
# parameter file name: /data/bm29/inhouse/blc5221//Pd-Si111-test.par
# scan parameter file name: /data/bm29/inhouse/blc5221//Pd-test.par
# Energy limits  23.9756 - 25.5857 KeV
# Detuning = 0 Loeffen, Piezzo position: init=0, end=0
# acquisition time per scan point 1 s
# target I0 counts for feedback (type 0) init=0, end=0 counts/s, tif = 1, tiw = 0.2
# -------------------------------------------------------
#N 15
#L E[keV]  alpha  I0  I1  I2  point_nb  qg1  T1  T2  E_hdh[keV]  ref  log_i1_i2  S[cal1]  S[cal2]  elapseT
24.287494777 -1.25804 1091686 3841117 1203532 128 564.584 0 0 24.2928 1.1605 1.1605 0 0 236.707
24.288072557 -1.25792 1091227 3839030 1202997 129 564.584 0 0 24.2933 1.1604 1.1604 0 0 238.577
24.288505886 -1.25793 1091569 3840274 1203236 130 564.584 0 0 24.2938 1.16053 1.16053 0 0 240.457
24.289081646 -1.25775 1091277 3838572 1202858 131 564.584 0 0 24.2944 1.1604 1.1604 0 0 242.337
24.289514976 -1.25756 1090850 3836342 1202395 132 564.584 0 0 24.2949 1.1602 1.1602 0 0 244.187
24.290091755 -1.25741 1091731 3838839 1203123 133 564.584 0 0 24.2954 1.16025 1.16025 0 0 246.096
24.290523066 -1.25736 1091532 3837960 1202964 134 564.584 0 0 24.2959 1.16015 1.16015 0 0 247.996
24.291099826 -1.25728 1091602 3837909 1203145 135 564.584 0 0 24.2964 1.15999 1.15999 0 0 249.836
24.291533175 -1.25718 1091567 3837406 1202920 136 564.584 0 0 24.297 1.16004 1.16004 0 0 251.666
24.292109935 -1.25699 1091674 3837043 1202859 137 564.584 0 0 24.2975 1.16 1.16 0 0 253.485
24.292542265 -1.25683 1091543 3835985 1202772 138 564.584 0 0 24.298 1.1598 1.1598 0 0 255.365
24.293120044 -1.25671 1091488 3835334 1202555 139 569.925 0 0 24.2985 1.15981 1.15981 0 0 257.305
24.293553374 -1.25662 1091241 3834088 1202228 140 569.925 0 0 24.299 1.15975 1.15975 0 0 259.135
24.294131153 -1.25644 1091751 3835218 1202675 141 569.925 0 0 24.2996 1.15968 1.15968 0 0 260.994
24.294562464 -1.25623 1091817 3834624 1202485 142 569.925 0 0 24.3001 1.15968 1.15968 0 0 262.815
24.294995793 -1.25607 1091502 3832903 1202033 143 569.925 0 0 24.3001 1.15961 1.15961 0 0 264.674
24.295573573 -1.25595 1091500 3832427 1202031 144 569.925 0 0 24.3011 1.15949 1.15949 0 0 266.534
24.296006902 -1.25591 1091495 3832287 1201986 145 571.451 0 0 24.3016 1.15949 1.15949 0 0 268.384
24.296582663 -1.2556 1092037 3832996 1202353 146 571.451 0 0 24.3022 1.15937 1.15937 0 0 270.193
24.297017011 -1.25551 1091501 3830766 1201692 147 571.451 0 0 24.3027 1.15933 1.15933 0 0 272.063
24.297593771 -1.25539 1091443 3830095 1201572 148 571.451 0 0 24.3032 1.15926 1.15926 0 0 273.943
24.29802812 -1.2552 1091405 3829239 1201271 149 571.451 0 0 24.3032 1.15929 1.15929 0 0 275.763
24.29860488 -1.25491 1091596 3828798 1201358 150 571.451 0 0 24.3042 1.1591 1.1591 0 0 277.633
24.299035191 -1.25474 1091544 3827958 1201119 151 576.028 0 0 24.3047 1.15908 1.15908 0 0 279.482
24.29961397 -1.25457 1091609 3827535 1201083 152 576.028 0 0 24.3053 1.159 1.159 0 0 281.292
24.300048319 -1.25435 1091672 3826931 1200931 153 576.028 0 0 24.3053 1.15897 1.15897 0 0 283.162
24.300624079 -1.25405 1091395 3824802 1200304 154 576.028 0 0 24.3063 1.15893 1.15893 0 0 284.992
24.301059428 -1.25385 1091645 3824901 1200551 155 576.028 0 0 24.3068 1.15875 1.15875 0 0 286.862
24.301492758 -1.25375 1091155 3822810 1199879 156 576.028 0 0 24.3068 1.15876 1.15876 0 0 288.681
24.302070537 -1.25345 1091992 3824592 1200521 157 578.317 0 0 24.3079 1.1587 1.1587 0 0 290.541
24.302501848 -1.25333 1091022 3820757 1199502 158 578.317 0 0 24.3079 1.15854 1.15854 0 0 292.411
24.303079627 -1.25305 1091155 3820150 1199222 159 578.317 0 0 24.3089 1.15862 1.15862 0 0 294.221
24.303512956 -1.25279 1091279 3819594 1199228 160 578.317 0 0 24.3089 1.15847 1.15847 0 0 296.091
24.304090736 -1.25248 1091219 3818195 1198901 161 578.317 0 0 24.3099 1.15837 1.15837 0 0 297.96
24.304524085 -1.2524 1090817 3816471 1198252 162 578.317 0 0 24.3099 1.15846 1.15846 0 0 299.79
24.305101845 -1.25199 1091122 3815970 1198311 163 581.369 0 0 24.3105 1.15828 1.15828 0 0 301.68
24.305535193 -1.25175 1091575 3816633 1198639 164 581.369 0 0 24.311 1.15818 1.15818 0 0 303.55
24.306113973 -1.25144 1090912 3813129 1197543 165 581.369 0 0 24.3115 1.15818 1.15818 0 0 305.36
24.306546302 -1.25116 1091226 3813161 1197765 166 581.369 0 0 24.312 1.158 1.158 0 0 307.209
24.307124082 -1.25094 1091673 3813895 1197979 167 581.369 0 0 24.3125 1.15801 1.15801 0 0 309.089
24.307555392 -1.25061 1091568 3812281 1197517 168 581.369 0 0 24.3131 1.15798 1.15798 0 0 310.919
24.307990741 -1.25039 1091479 3811127 1197133 169 584.421 0 0 24.3131 1.158 1.158 0 0 312.759
24.30856852 -1.24995 1091429 3809258 1196694 170 584.421 0 0 24.3141 1.15787 1.15787 0 0 314.569
24.30900185 -1.24965 1091557 3808590 1196529 171 584.421 0 0 24.3146 1.15783 1.15783 0 0 316.448
24.309579629 -1.2493 1091143 3805781 1195900 172 584.421 0 0 24.3151 1.15762 1.15762 0 0 318.278
24.310014978 -1.24908 1090258 3801865 1194586 173 584.421 0 0 24.3151 1.15769 1.15769 0 0 320.158
24.310592757 -1.24864 1090602 3801395 1194383 174 584.421 0 0 24.3162 1.15774 1.15774 0 0 321.978
24.311023068 -1.24826 1090520 3799660 1194059 175 592.813 0 0 24.3162 1.15755 1.15755 0 0 323.84
24.311601847 -1.24775 1089888 3795540 1192967 176 592.813 0 0 24.3172 1.15738 1.15738 0 0 325.667
24.312036196 -1.24745 1089610 3793447 1192214 177 592.813 0 0 24.3172 1.15746 1.15746 0 0 327.547
24.312613975 -1.24694 1089296 3790390 1191368 178 592.813 0 0 24.3177 1.15737 1.15737 0 0 329.357
24.313047305 -1.24662 1088634 3786877 1190247 179 592.813 0 0 24.3183 1.15738 1.15738 0 0 331.237
24.313624084 -1.24605 1088947 3785818 1190104 180 592.813 0 0 24.3193 1.15722 1.15722 0 0 333.047
24.314059433 -1.24581 1088509 3783392 1189381 181 597.391 0 0 24.3193 1.15719 1.15719 0 0 334.896
